Date,Average weight (kg),Max weight (kg),Min weight (kg),Calories (kcal),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Step count,Distance (m),Average speed (m/s),Max speed (m/s),Min speed (m/s),Move Minutes count,Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
2020-09-19,,,,1644.2357840830612,19.0,19,,,,,5334,3687.249613761902,0.5939271965730655,11.524222373962402,0.2732977271080017,64,,82015133,332762,
2020-09-20,,,,1635.6097245489534,,,,,,,1500,819.6770424842834,0.946730559711378,10.40999984741211,0.2558199167251587,19,,83235137,187321,
2020-09-21,,,,1624.499996715145,,,,,,,465,238.913583278656,0.3377395732206273,0.44737786054611206,0.2836179733276367,6,,86344500,,
2020-09-22,,,,1811.845103112975,18.0,18,45.603852,5.1998301,45.6075255,5.2054664,7014,4317.859088897705,0.8719296428464386,25.179588317871094,0.2826210558414459,82,,78807954,2409633,328241
2020-09-23,,,,1690.1967947599276,1.0,1,,,,,4280,2553.9109943426915,1.0592212786357387,25.93705940246582,0.2827098071575165,58,,80124221,708895,174736
2020-09-24,,,,1797.2764096940157,25.0,25,45.5684736,5.1986019,45.5736686,5.2059648,7376,5008.439664133661,0.510066133408915,16.95585823059082,0.2891877293586731,92,,79751110,2913158,
2020-09-25,,,,1755.4579000969293,15.0,15,45.602629,5.1993065,45.6070051,5.2093025,4534,2736.8586173057556,0.4472568821626283,10.115069389343262,0.2891877293586731,54,,81948957,2208061,
2020-09-26,,,,1928.1114919122479,18.0,17,46.0348376,6.6520779,46.0348376,6.6520779,7908,5272.503503651418,0.41567088226642745,2.1590654850006104,0.2558199167251587,111,284889,72802852,4814512,
2020-09-27,,,,1834.7708107479775,50.0,50,46.0595075,6.6270487,46.0596886,6.6272237,2633,1567.045558839045,0.6640521114205968,17.654298782348633,0.01022183895111084,86,3101675,78444555,228671,
2020-09-28,,,,1694.6789886288882,6.0,6,45.6058793,5.2024956,45.6069334,5.2095971,3786,2293.440248727165,1.8144679147617149,35.75457763671875,0.27304312586784363,56,,78117025,1183278,
2020-09-29,,,,1806.7759601733726,16.0,16,45.602132,5.1996106,45.79687,5.2991933,6577,4578.459154999224,0.604076303340377,16.093143463134766,0.2727232277393341,87,99952,74190688,2966449,
2020-09-30,,,,1747.3690804835198,27.0,27,45.7908585,5.2977144,45.7917532,5.2980743,5062,4153.319069350431,0.531312034932997,16.15826416015625,0.08135342597961426,92,1257964,76037241,726516,
2020-10-01,,,,1679.0339856503522,5.0,5,,,,,4447,2585.818309545517,0.4068999844094611,4.409999847412109,0.2558199167251587,56,,76998537,919491,
2020-10-02,,,,1625.7533525771319,,,,,,,1273,721.4122402667999,0.43980755653830594,3.504934310913086,0.28588011860847473,20,,85935266,21133,
2020-10-03,,,,1915.4712815758444,55.0,55,45.567814,5.1952968,45.5968867,5.2307225,4192,9931.89487183094,0.48960708544440956,11.179999351501465,0.26694250106811523,105,3027698,80802134,1668452,
2020-10-04,,,,1698.3598491075568,14.0,14,,,,,8106,5131.863811910492,0.5349441133213529,12.316741943359375,0.2529415190219879,106,,75384722,1245340,
2020-10-05,,,,1685.6855526878994,7.0,7,45.6074213,5.2038579,45.6074213,5.2038579,3721,2448.003046109136,0.5075622178568584,4.463213920593262,0.2943360507488251,61,,81846980,1031641,
2020-10-06,,,,1913.4302814950813,41.0,41,45.6032343,5.1992342,45.6068675,5.2095626,7229,5035.343730256758,1.1166447484007012,25.105249404907227,0.26694250106811523,88,394108,76468007,4450184,
2020-10-07,,,,1887.2241121922618,60.0,60,45.5657619,5.1946454,45.5956714,5.2245473,1429,9951.364336013794,0.5266983577449178,10.059999465942383,0.2536294460296631,84,3631820,80871288,546182,
2020-10-08,,,,1754.4004254276422,30.0,30,45.7924371,5.2978438,45.7945892,5.3015047,4316,3076.2858197689056,0.9088714582480771,23.90567398071289,0.24765583872795105,75,1391150,75687913,702652,
2020-10-09,,,,1784.6159839622815,38.0,38,45.5761672,5.2068201,45.5807393,5.2190171,2389,1462.391169667244,0.438566146439118,4.880000114440918,0.2570965886116028,76,2333323,80553746,204629,
2020-10-10,,,,1766.1475584537566,2.0,2,45.6585556,5.2446899,45.6620426,5.2493004,4520,2904.0454210974003,0.7040061721539631,14.677425384521484,0.3062575161457062,55,,82197687,2388297,
2020-10-11,,,,2076.681446542273,23.0,23,45.6555953,5.2435247,45.6647195,5.2492065,14528,9484.091709440418,0.5365078545142054,20.729835510253906,0.23865832388401031,215,,65097733,4573580,1336590
2020-10-12,,,,1773.0388789421177,14.0,14,45.6125009,5.2239211,45.6620815,5.2466092,5067,3331.2888031212597,0.7170172176061752,22.540355682373047,0.2721364498138428,65,,79466489,2504493,
2020-10-13,,,,1839.8263761041658,28.0,28,48.8616365,2.2798243,48.8653809,2.2884232,8616,5855.510168373585,0.6376959754467588,21.105478286743164,0.26694250106811523,109,,69722204,3570350,
2020-10-14,,,,1654.4263185704801,8.0,8,,,,,3383,2162.667668584504,0.7904916460642945,11.5003662109375,0.26694250106811523,42,,78730836,504583,
2020-10-15,,,,1716.5095386286632,19.0,19,45.6642342,5.2490551,45.6642445,5.2492053,4723,3013.801851320829,0.6356105830896311,22.253061294555664,0.25257524847984314,78,742212,79252695,757702,
2020-10-16,,,,1671.9864549604636,,,45.5970033,5.2457699,45.5976525,5.2468966,1750,1159.6835686419563,0.5572401500760558,12.116644859313965,0.2891877293586731,25,,83937207,800665,
2020-10-17,,,,1808.6216994953509,16.0,16,45.5965671,5.2285062,45.7939985,5.3012947,6025,3655.1648178100586,0.4542627412574001,11.063943862915039,0.24859653413295746,68,,74653706,3104449,
2020-10-18,,,,1673.574292092853,,,,,,,4091,2424.480129480362,0.7179186661405275,23.691585540771484,0.26694250106811523,62,,80705353,824604,
2020-10-19,,,,1734.7834273108713,1.0,1,45.5894354,5.2385749,45.5916815,5.252037,3710,2243.396693944931,0.49830390523243834,11.402914047241211,0.27806511521339417,59,,80318079,1859472,
2020-10-20,,,,1640.9477437736618,15.0,15,,,,,5687,3749.1625015090103,0.7180734827377897,17.730714797973633,0.25510138273239136,75,,80381995,277324,
2020-10-21,,,,1638.536129698336,8.0,8,,,,,3603,2360.9230058193207,0.6635517757468478,21.362918853759766,0.26694250106811523,47,,82573973,236663,
2020-10-22,,,,1642.6063059881863,1.0,1,,,,,1839,1186.5700374314329,0.6044310202311781,20.744590759277344,0.31123146414756775,32,,83257674,305291,
2020-10-23,,,,1703.3419872186794,13.0,13,,,,,2439,1541.831785917282,0.3943761070514718,2.484055757522583,0.2826613485813141,55,832665,83896212,438962,
2020-10-24,,,,1914.9804262848193,24.0,24,45.5741762,5.2162525,45.5975935,5.2307235,8950,5387.021944555623,0.5583798840321803,15.043478965759277,0.2621123194694519,107,,79313676,4897745,
2020-10-25,,,,1653.110610590399,1.0,1,45.5765493,5.2269225,45.5765493,5.2269225,959,634.7547247228847,1.5074537758731985,22.337074279785156,0.31307992339134216,13,,79977720,482399,
2020-10-26,,,,1627.9902356747396,1.0,1,,,,,2200,1425.5259799957275,1.0231579172843506,3.3899998664855957,0.24548397958278656,27,,81402943,58850,
2020-10-27,,,,1804.5503734887354,6.0,6,45.7203602,2.3732401,48.8452807,5.0754726,5792,3631.268006503582,0.593021250647704,21.438045501708984,0.26694250106811523,88,,69166612,3035804,
2020-10-28,,,,1679.966422651286,4.0,4,48.8432653,2.3739873,48.8450572,2.3768218,2809,1640.981371164322,0.5514322952094428,1.4672211408615112,0.23891451954841614,41,,71539183,935211,
2020-10-29,,,,1720.6988026120493,3.0,3,,,,,3700,2345.987031219882,0.8352599204176535,26.456357955932617,0.26694250106811523,66,,80149438,1621993,
2020-10-30,,,,1772.9959232037509,8.0,8,45.6081436,5.2158433,45.6081436,5.2158433,4905,3709.456493140775,0.4113045617365444,5.066202640533447,0.25735706090927124,77,262699,80445731,2222860,
2020-10-31,,,,1624.499983078951,,,,,,,847,471.8209562301636,0.5006600942199932,1.6250697374343872,0.30090051889419556,9,,83948416,,
2020-11-01,,,,1640.0387128730954,,,,,,,847,486.6318781375885,0.3686702310398706,12.149263381958008,0.2891877293586731,15,,83159282,261996,
2020-11-02,,,,1645.4441751512677,15.0,14,,,,,4892,3307.5636964326904,0.37276290928379885,7.179999828338623,0.2551461458206177,69,,81385597,353134,
2020-11-03,,,,1775.703522351429,19.0,19,45.6023744,5.199359,45.6065924,5.2076391,5094,3254.7320430988266,0.5247909429068663,9.577705383300781,0.33339476585388184,68,,79631331,2227619,140995
2020-11-04,,,,1640.6471060126948,1.0,1,,,,,2116,1293.1070029884577,0.5900628904254402,4.639999866485596,0.2462872564792633,35,,80332429,272255,
2020-11-05,,,,1917.860596774724,33.0,33,45.5739793,5.1991441,45.6073988,5.2141069,8283,4993.722928238918,0.4720287699802096,12.484911918640137,0.31143295764923096,89,,76935027,4924819,
2020-11-06,,,,1644.7694898747113,3.0,3,45.5760706,5.2062524,45.5760706,5.2062524,1038,648.9349931796291,1.4745354750974045,19.550390243530273,0.2639232575893402,13,,82358994,341761,
2020-11-07,,,,1688.9743014989713,2.0,2,45.6639971,5.2472202,45.6655446,5.2483054,6160,3934.443343488489,0.4754595574184646,2.043247938156128,0.27806511521339417,103,,78787942,1087094,
2020-11-08,,,,1796.8069205498168,16.0,16,45.6528154,5.2523663,45.6612898,5.2568119,8150,5104.495137664966,0.563216547200398,41.90805435180664,0.26694250106811523,116,,76907027,2903322,
2020-11-09,,,,1715.7150844097043,2.0,2,45.6691969,5.2502714,45.671401,5.2528122,3592,2083.5709805488586,0.6347926341234625,16.837398529052734,0.25888878107070923,51,,81196973,1478755,
2020-11-10,,,,1627.1247199221325,,,,,,,2053,1215.713318824768,0.34626729261509526,1.2699999809265137,0.2730103135108948,30,,85653883,44255,
2020-11-11,,,,1692.0553237084123,10.0,10,45.6032593,5.2029487,45.6045392,5.2029578,3146,1698.3738005304708,0.5171678801533887,0.9995888471603394,0.2593589127063751,38,,50553872,1139042,
2020-11-12,,,,1664.728255122873,2.0,2,45.6010273,5.2031021,45.6010273,5.2031021,2840,1642.7501401757822,0.6332200963511664,11.62874984741211,0.2993156611919403,38,,84039240,678283,
2020-11-13,,,,1675.890222610319,6.0,6,45.5754026,5.2217972,45.5781964,5.2284794,2002,1185.022912234068,0.7576201333556662,9.561643600463867,0.2284630984067917,26,,83589570,866483,
2020-11-14,,,,1808.0487243793646,20.0,20,45.5764587,5.1994298,45.6058,5.2266229,5995,3849.796870470047,0.5385634974736188,12.625509262084961,0.2839939594268799,73,,80713904,3094786,
2020-11-15,,,,1635.7310436558107,8.0,8,,,,,4699,2967.239673614502,0.5176146084959174,22.295551300048828,0.27392423152923584,58,,45419113,189366,
2020-11-16,,,,1730.033254587426,14.0,14,45.6044316,5.2036224,45.6077319,5.2075252,4232,2793.3466844558716,0.39589668973679176,1.5899683237075806,0.26288095116615295,53,,49616413,1779380,
2020-11-17,,,,1666.4742678224,4.0,4,,,,,6071,3775.916926383972,0.51459821943779,2.450000047683716,0.2558199167251587,99,,45424688,707721,
2020-11-18,,,,1628.8338353495396,,,,,,,2514,1486.5206036567688,0.909961900655538,25.935651779174805,0.2545222043991089,40,,57530016,73073,
2020-11-19,,,,1729.8902383411044,18.0,18,45.5980584,5.2035579,45.6007137,5.2067506,3411,2253.3080666065216,0.39793710715221753,11.837576866149902,0.2992199659347534,50,508496,83202332,1233229,
2020-11-20,,,,1666.487580186205,,,,,,,2175,1193.931411266327,0.44071884850949555,2.145935535430908,0.2609356641769409,30,,81567121,707949,
2020-11-21,,,,1794.5210293541713,16.0,16,52.3086837,4.7569715,52.3131588,4.7628813,5443,3681.8155420720577,5.206150947318336,115.82535552978516,0.07783153653144836,72,,74682719,2866699,
2020-11-22,,,,1861.781012177686,11.0,11,-6.1175737,106.6670402,-6.1170405,106.6682896,6700,4317.325770616531,0.5737064561442903,7.003447532653809,0.2620120644569397,88,,57544662,4000688,
2020-11-23,,,,1834.9251641759822,17.0,17,-8.6594936,115.1233585,-8.649903,115.1301818,6727,4049.5732954740524,0.6051611270327064,11.32054328918457,0.02537044882774353,86,,72716362,3547948,
2020-11-24,,,,1719.726348249934,9.0,9,-8.6519817,115.1182547,-8.6490444,115.1216691,4821,2980.3494440317154,0.407024071202462,4.148254871368408,0.17699535191059113,67,,81052170,1605596,
2020-11-25,,,,1841.4676490865481,16.0,16,-8.6560012,115.123949,-8.6536659,115.1268013,6609,4443.893670201302,0.41343745357071976,1.829612135887146,0.2566390335559845,90,,79500928,2461489,524356
2020-11-26,,,,1716.029693457257,2.0,2,-8.6545248,115.1196153,-8.6496048,115.1247215,4993,2841.2255569696426,0.5925721995052964,12.441810607910156,0.2558199167251587,68,,80379428,1543269,
2020-11-27,,,,1791.5534336793748,26.0,26,-8.6549472,115.1207683,-8.647323,115.1282889,4515,4456.340316997259,0.8084474395455213,19.871511459350586,0.2540188431739807,82,1317921,79119459,1399223,
2020-11-28,,,,1732.2393779267488,26.0,26,-8.6589189,115.1215222,-8.6481051,115.1295461,6493,4548.35680937767,0.4855439653716365,10.992217063903809,0.058877620846033096,86,583420,79682587,1162547,
2020-11-29,,,,1851.2809447971615,16.0,16,-8.663186,115.1215101,-8.6514391,115.1344821,7651,4886.646924495697,1.1184407698570848,6.701474189758301,0.25130221247673035,99,,79287029,3613447,92129
2020-11-30,,,,1757.3880404993542,16.0,16,-8.6520342,115.1161706,-8.6478887,115.1217484,6221,3710.578388929367,0.5221075921907338,11.313096046447754,0.27806511521339417,73,,81723174,2040288,87768
2020-12-01,,,,1768.3515443079937,13.0,13,-8.6594703,115.1218076,-8.6519762,115.1302473,7529,4552.041386783123,0.6193575131851368,12.831560134887695,0.2558199167251587,100,,79717606,2249855,76940
2020-12-02,,,,1866.0598052373587,21.0,21,-8.6668921,115.1212523,-8.6518699,115.1387846,7674,4948.605380773544,0.48749202364687894,2.4829680919647217,0.26710236072540283,95,,79987852,4072904,
2020-12-03,,,,1837.0387186601124,40.0,40,-8.66408,115.1130758,-8.6464806,115.1464978,5245,6248.457278728485,0.6584248400416973,12.200404167175293,0.261450856924057,86,1360975,80052210,1812498,138353
2020-12-04,,,,1812.6333532502608,28.0,28,-8.661304,115.1233202,-8.6532001,115.1323837,7604,5079.764603495598,0.5919665866642877,2.065728187561035,0.2614143192768097,100,,78866902,2815284,156331
2020-12-05,,,,1850.4407096109226,31.0,31,-8.6499703,115.1132084,-8.6467392,115.118849,7093,4611.3400697261095,0.6729334546370145,18.216157913208008,0.2558199167251587,91,,79644468,2644384,510510
2020-12-06,,,,1712.9908568101919,2.0,2,-8.6594977,115.1302852,-8.6594977,115.1302852,4792,2974.659808278084,0.533979136566363,13.647908210754395,0.2553049623966217,74,,79474372,1492032,
2020-12-07,,,,1898.450896583342,23.0,23,-8.661909,115.1215499,-8.6516954,115.133049,7888,5111.591017484665,1.5468767440506777,17.958642959594727,0.26694250106811523,107,125961,80628171,4479769,
2020-12-08,,,,1677.7412117392537,7.0,7,-8.6541961,115.1217095,-8.6489666,115.1243335,4412,2867.328350543976,0.49509287060132373,1.4305731058120728,0.30486392974853516,61,,83556700,897693,
2020-12-09,,,,1767.1215894490351,19.0,19,-8.6615704,115.1215499,-8.651487,115.1327075,8819,5900.112630605698,0.5387904780482317,12.780404090881348,0.26620182394981384,116,,80225674,2186383,82703
2020-12-10,,,,1735.19581193653,8.0,8,-8.6560185,115.1236859,-8.6533743,115.1263546,5241,3463.5877737998962,0.6373463833329396,15.472074508666992,0.2558199167251587,72,,77855805,1866425,
2020-12-11,,,,1751.2362454343222,1.0,1,-8.5228874,115.2826681,-8.5218149,115.2846845,8879,5547.492780568602,0.8649796325345597,26.987003326416016,0.25813356041908264,127,,70665830,2136881,
2020-12-12,,,,1769.6387303798392,9.0,9,-8.6593008,115.1220571,-8.6520201,115.1317619,7085,4653.886494918726,0.49617593147726846,11.500980377197266,0.1831030547618866,94,,78829169,1919208,231318
2020-12-13,,,,1782.9790069529158,8.0,8,-8.6628293,115.1302662,-8.6569229,115.1358267,6195,3885.395227432251,0.903021942748201,13.914929389953613,0.2558199167251587,80,,74809437,2672092,
2020-12-14,,,,1740.4485873580743,10.0,10,-8.6535297,115.1196716,-8.6502035,115.1243532,3722,2575.425605773926,0.4741030767105452,1.4103602170944214,0.28500357270240784,52,,84178606,1954993,
2020-12-15,,,,2026.2338507159648,69.0,69,-8.6672041,115.1215052,-8.6421521,115.1456817,6390,9699.06197309494,0.7173349089690825,11.149726867675781,0.25160178542137146,125,3031885,77971504,3531527,
2020-12-16,,,,1655.8766651154233,13.0,13,,,,,6222,4143.888767242432,0.7656981472069248,10.99999713897705,0.26561468839645386,75,,77463956,529038,
2020-12-17,,,,1715.7809829776977,25.0,25,-8.6538744,115.1288468,-8.646314,115.1426472,6008,6949.339247882366,0.6383868069307125,12.607062339782715,0.28302380442619324,85,666179,76584558,639130,82190
2020-12-18,,,,1738.443134774041,7.0,7,-8.6616212,115.1281847,-8.6577798,115.1327828,4999,3036.6419258117676,0.5782293332468855,12.50098991394043,0.12219199538230896,67,,81186662,1746403,76576
2020-12-19,,,,1729.6343535550993,6.0,6,-8.6598339,115.1241059,-8.6307839,115.1333287,2876,3956.668556213379,0.45471004853917946,14.045373916625977,0.27806511521339417,51,435765,57763787,1084548,97327
2020-12-20,,,,1705.4039993541335,13.0,13,-8.6601547,115.1217241,-8.6482326,115.1311293,4715,4404.205418899655,0.6399220652419595,14.306011199951172,0.2619032859802246,81,781737,50475343,288266,104982
2020-12-21,,,,1683.3234013311733,5.0,5,-8.6538303,115.1215493,-8.6421523,115.1296254,3574,2489.5001875162125,0.45437938204720335,4.761052131652832,0.2517964541912079,55,,83757919,991814,
2020-12-22,,,,1656.558698930219,,,-8.6534057,115.1238425,-8.6309013,115.1342951,3464,1972.1023887395859,0.9299730584280835,14.081147193908691,0.26135024428367615,56,,81158386,540538,
2020-12-23,,,,2333.604528193096,28.0,28,-8.6484809,114.6860608,-8.287454,115.1569542,20193,13434.496426165104,3.026310235706102,23.30295753479004,0.23852130770683289,298,738209,52225090,6302030,2092520
2020-12-24,,,,1755.0490570134825,13.0,13,-8.6560305,114.8054203,-8.413709,115.1570381,5545,4297.702896952629,2.010697398545747,19.82660484313965,0.25215956568717957,96,783336,64759268,1188176,76832
2020-12-25,,,,1673.305482016881,3.0,3,-8.6619604,115.1236435,-8.6307875,115.1338842,4966,3334.643192112446,0.6626849213583296,13.50999927520752,0.2558199167251587,66,,78295534,801068,
2020-12-26,,,,1676.727995999803,4.0,4,-8.6618976,115.1214645,-8.6421583,115.1335972,4886,3112.270310640335,0.5189933080575634,3.7915585041046143,0.300310343503952,72,,81721844,704904,76984
2020-12-27,,,,1820.1537904982079,26.0,26,-8.6666206,115.1237866,-8.6421542,115.1443111,5316,9176.362172365189,0.9667888074438852,29.217164993286133,0.2398378551006317,104,1553184,76832985,1638043,
2020-12-28,,,,1721.595532603832,7.0,7,-8.7846001,115.1214043,-8.6453237,115.1943283,4851,3437.2862977981567,1.1580857380518326,15.732892990112305,0.21772459149360657,59,,73633455,1538776,
2020-12-29,,,,1789.5780382434348,3.0,3,-8.6891912,115.1208628,-8.6433488,115.134354,6880,4129.601924479008,0.5739331052194078,10.313020706176758,0.25791242718696594,90,,79878507,2755882,
2020-12-30,,,,882.6332170529452,18.0,18,-8.6598116,115.1241172,-8.6468157,115.1379755,770,534.3998618125916,3.587778851356686,17.94940948486328,0.19659392535686493,28,1127304,35727452,329799,
