"Milliseconds","timezoneOffset","timestamp","DayOfYear","DayOfMonth","DayOfWeek","TimeOfDay","_id","cat1","cat2","cat3","cat4","cat5","cat6","cat7","cat8","cat9","number","note","gpstime","gpsMilliseconds","name","latitude","longitude","accuracy","altitude","speed","bearing","lat_text","lon_text","street","city","state","country","zip"
"1561431911241","28800000","2019-06-25T11:05:11.241+08:00","176","25","mardi","11.086388888888889","156","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1561541324068","28800000","2019-06-26T17:28:44.068+08:00","177","26","mercredi","17.47888888888889","157","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1561545339154","28800000","2019-06-26T18:35:39.154+08:00","177","26","mercredi","18.594166666666666","158","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1561623462834","28800000","2019-06-27T16:17:42.834+08:00","178","27","jeudi","16.295","159","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1561627483020","28800000","2019-06-27T17:24:43.020+08:00","178","27","jeudi","17.411944444444444","160","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1561800725204","28800000","2019-06-29T17:32:05.204+08:00","180","29","samedi","17.53472222222222","161","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1561803827219","28800000","2019-06-29T18:23:47.219+08:00","180","29","samedi","18.39638888888889","162","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1561861881672","28800000","2019-06-30T10:31:21.672+08:00","181","30","dimanche","10.5225","163","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1561865180666","28800000","2019-06-30T11:26:20.666+08:00","181","30","dimanche","11.438888888888888","164","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1561970450193","28800000","2019-07-01T16:40:50.193+08:00","182","1","lundi","16.680555555555557","165","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1561974259995","28800000","2019-07-01T17:44:19.995+08:00","182","1","lundi","17.738611111111112","166","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1562060779233","28800000","2019-07-02T17:46:19.233+08:00","183","2","mardi","17.771944444444443","167","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1562063449683","28800000","2019-07-02T18:30:49.683+08:00","183","2","mardi","18.51361111111111","168","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1562199629564","28800000","2019-07-04T08:20:29.564+08:00","185","4","jeudi","8.341388888888888","169","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
